ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	comparison
small molecule metabolic process [GO:0044281]	small molecule metabolic process [GO:0044281]	52/315	558/5915	0.0931899641577061	1.74990043807248	4.41429961559415	3.25282081133373e-05	0.000427203799888497	0.000374359728462268	YFR053C/YKR097W/YJL116C/YBR039W/YIL155C/YJR121W/YAL062W/YBL099W/YGR256W/YDL004W/YML081C-A/YHL032C/YDR298C/YKL150W/YDR377W/YCL040W/YDR516C/YBL015W/YBR117C/YGR244C/YPL271W/YKL016C/YLR295C/YPL078C/YOL077W-A/YDL085W/YMR110C/YDL174C/YGR087C/YPL061W/YJL026W/YDR148C/YDR322C-A/YIL125W/YAL054C/YIL160C/YDR399W/YJR159W/YMR105C/YPR020W/YMR145C/YGL037C/YDL246C/YFR049W/YPL201C/YKL067W/YHR043C/YOR374W/YLR070C/YNL117W/YFL053W/YMR015C	52	threshold_matched_UP_GOslim
respiratory chain complex II (succinate dehydrogenase) [GO:0045273]	respiratory chain complex II (succinate dehydrogenase) [GO:0045273]	4/315	5/5915	0.8	15.0222222222222	7.43892244017089	3.7831626232942e-05	0.000465801897993099	0.000408183335671216	YKL148C/YLL041C/YDR178W/YKL141W	4	threshold_matched_UP_GOslim
ligase activity [GO:0016874]	ligase activity [GO:0016874]	16/315	111/5915	0.144144144144144	2.70670670670671	4.30485577674029	0.000230137675458366	0.00266688953325283	0.0023370017817444	YBR039W/YJR121W/YBL099W/YDL004W/YML081C-A/YDR298C/YDR377W/YGR244C/YPL271W/YKL016C/YLR295C/YPL078C/YOL077W-A/YDR322C-A/YAL054C/YPR020W	16	threshold_matched_UP_GOslim
biological process [GO:0008150]	biological process [GO:0008150]	92/315	1242/5915	0.0740740740740741	1.39094650205761	3.67605637159983	0.00024908258094916	0.00272607046927692	0.00238886217986329	YEL070W/YPL223C/YNR073C/YHR033W/YDR119W-A/YLR327C/YNR071C/YMR206W/YHR008C/YNL144C/YIL136W/YOR092W/YGR201C/YMR118C/YKL109W/YNL195C/YDL048C/YDR070C/YMR114C/YGR236C/YHR126C/YPL054W/YFR017C/YNR014W/YDL181W/YMR107W/YOR215C/YPR010C-A/YPR037C/YDL130W-A/YJR115W/YMR280C/YBR201C-A/YMR175W-A/YER150W/YDR247W/YAR020C/YJL103C/YCL042W/YKR075C/YBR230C/YKL065W-A/YDR461C-A/YDL079C/YKL171W/YKL050C/YNR034W-A/YDL218W/YBR255C-A/YOR186W/YJL133C-A/YCR021C/YOR356W/YFL020C/YIR016W/YKL221W/YEL049W/YBR230W-A/YEL033W/YGR174W-A/YOL161C/YHR021W-A/YMR040W/YER121W/YLR037C/YCL048W-A/YLR154W-C/YOR214C/YCL012C/YBL043W/YFL051C/YCL036W/YMR252C/YLR146W-A/YLL025W/YHR054C/YER084W/YGR067C/YHR022C/YOR394W/YMR325W/YBR301W/YGL138C/YGR294W/YDR034W-B/YER053C-A/YNL184C/YHR050W-A/YGR273C/YPR061C/YFR032C/YBR292C	92	threshold_matched_UP_GOslim
oligosaccharide metabolic process [GO:0009311]	oligosaccharide metabolic process [GO:0009311]	6/315	22/5915	0.272727272727273	5.12121212121212	4.59272045300659	0.000784750463644506	0.00813662322831409	0.00713014271677003	YGR292W/YBR299W/YMR105C/YLL026W/YOL157C/YIL162W	6	threshold_matched_UP_GOslim
cell wall [GO:0005618]	cell wall [GO:0005618]	12/315	91/5915	0.131868131868132	2.47619047619048	3.36553673756323	0.00299179306104848	0.0269792922742403	0.0236420194121048	YKL163W/YDR077W/YKL096W-A/YGR282C/YER150W/YAL005C/YKL096W/YPL130W/YDR218C/YOR214C/YGR059W/YBR301W	12	threshold_matched_UP_GOslim
external encapsulating structure [GO:0030312]	external encapsulating structure [GO:0030312]	12/315	91/5915	0.131868131868132	2.47619047619048	3.36553673756323	0.00299179306104848	0.0269792922742403	0.0236420194121048	YKL163W/YDR077W/YKL096W-A/YGR282C/YER150W/YAL005C/YKL096W/YPL130W/YDR218C/YOR214C/YGR059W/YBR301W	12	threshold_matched_UP_GOslim
vacuole [GO:0005773]	vacuole [GO:0005773]	26/315	276/5915	0.0942028985507246	1.76892109500805	3.10268147705722	0.00301291588849384	0.0269792922742403	0.0236420194121048	YDL049C/YJL116C/YKL217W/YOL052C-A/YDR536W/YHR126C/YPL057C/YFL011W/YGR282C/YBR021W/YPR037C/YIL024C/YDL130W/YDR382W/YKL096W/YNR072W/YBL042C/YFL020C/YNR002C/YOL161C/YNL318C/YLR037C/YIL162W/YCL048W-A/YOR214C/YLL025W	26	threshold_matched_UP_GOslim
anatomical structure development [GO:0048856]	anatomical structure development [GO:0048856]	8/315	51/5915	0.156862745098039	2.94553376906318	3.30924410636515	0.00506700887805494	0.0434000325642097	0.0380315540503895	YDL222C/YDR516C/YIL024C/YDR218C/YNL194C/YGR059W/YPR192W/YOR255W	8	threshold_matched_UP_GOslim
amino acid metabolic process [GO:0006520]	amino acid metabolic process [GO:0006520]	51/289	191/5915	0.267015706806283	5.4650446566061	14.2161630346899	4.3869035706536e-25	6.93130764163269e-23	6.32637672820572e-23	YLR134W/YNL277W/YER091C/YIL074C/YGL184C/YHR018C/YAL012W/YLR180W/YJL088W/YDR019C/YOL058W/YMR062C/YER069W/YIR034C/YMR189W/YER052C/YOR184W/YKL211C/YOL064C/YER055C/YGR155W/YLR058C/YJL060W/YNL104C/YGL009C/YLR303W/YJR109C/YDR354W/YGL125W/YOR303W/YOR130C/YDR158W/YOL140W/YDR502C/YHR208W/YDL131W/YIL116W/YGL026C/YPR145W/YDL066W/YCL030C/YJL071W/YGL202W/YFR025C/YBR248C/YJR130C/YAL044C/YBR145W/YJR139C/YDL182W/YOR202W	51	threshold_matched_DOWN_GOslim
small molecule metabolic process [GO:0044281]	small molecule metabolic process [GO:0044281]	86/289	558/5915	0.154121863799283	3.15443191824484	12.1193343894228	5.3948957581252e-24	4.26196764891891e-22	3.89000378349028e-22	YGR144W/YJR010W/YLR134W/YKL001C/YJR137C/YPR167C/YNL277W/YER091C/YPR121W/YBR092C/YIL074C/YGL184C/YHR018C/YAL012W/YLR180W/YJL088W/YDR019C/YOL058W/YMR062C/YER069W/YIR034C/YMR189W/YER052C/YOR184W/YKL211C/YEL071W/YOL064C/YOR047C/YER055C/YGR155W/YLR058C/YJL060W/YNL104C/YGL009C/YLR303W/YJR109C/YDR354W/YCR020C/YGL125W/YLR420W/YOR303W/YGL224C/YOR130C/YDR158W/YBR256C/YGR204W/YMR096W/YOL140W/YDR502C/YGR267C/YPL188W/YHR208W/YDL131W/YIL116W/YGL026C/YPL214C/YPR145W/YDL066W/YML123C/YCL030C/YJL071W/YGL202W/YKL216W/YOL055C/YOL143C/YEL029C/YER037W/YMR095C/YFR025C/YBR248C/YJR130C/YLL062C/YAL044C/YBR145W/YKL127W/YER073W/YHR063C/YOR143C/YJR139C/YDL182W/YMR120C/YPL258C/YOR202W/YPL275W/YOR388C/YHR216W	86	threshold_matched_DOWN_GOslim
sulfur compound metabolic process [GO:0006790]	sulfur compound metabolic process [GO:0006790]	35/289	118/5915	0.296610169491525	6.07075831329541	12.6096195171461	5.37198280843721e-19	2.82924427911026e-17	2.58232156054701e-17	YGR144W/YJR010W/YKL001C/YJR137C/YFR030W/YPR167C/YNL277W/YER091C/YPR121W/YBR092C/YGL184C/YAL012W/YLR180W/YER052C/YBR213W/YOL064C/YGR155W/YLR303W/YCR020C/YGL125W/YDR158W/YNL191W/YDR502C/YJL101C/YHR208W/YPL214C/YGL202W/YOL055C/YGR154C/YJR130C/YLL062C/YHR063C/YOR143C/YJR139C/YPL258C	35	threshold_matched_DOWN_GOslim
cytosol [GO:0005829]	cytosol [GO:0005829]	88/289	959/5915	0.091762252346194	1.87810976687798	6.73259019027187	4.32976007369912e-10	1.71025522911115e-08	1.5609924476231e-08	YGR144W/YJR010W/YLR134W/YKL001C/YJR137C/YFR030W/YPR167C/YNL277W/YER091C/YKR069W/YBR092C/YIL074C/YGL184C/YHR018C/YAL012W/YLR180W/YJL088W/YDR019C/YOL058W/YMR062C/YER069W/YIR034C/YER175C/YMR189W/YER052C/YBR213W/YOR184W/YKL211C/YER055C/YGR155W/YLR058C/YJL060W/YNL104C/YGL009C/YLR303W/YJR109C/YDR354W/YCR020C/YGL125W/YLR420W/YOR303W/YDR158W/YBR256C/YGR204W/YOL140W/YDR502C/YGR267C/YJL101C/YHR208W/YDL131W/YIL116W/YGL026C/YPL214C/YPR145W/YDL066W/YCL030C/YJL071W/YGL202W/YKL216W/YOL055C/YOL143C/YEL029C/YCL055W/YIL009C-A/YFR025C/YBR248C/YJR130C/YBR145W/YKL127W/YLL052C/YGL258W/YHR176W/YER073W/YHR063C/YER024W/YOR302W/YOR143C/YJR139C/YDL182W/YMR120C/YPL258C/YOR202W/YGR157W/YMR018W/YPL275W/YOR388C/YHR216W/YNL097C-B	88	threshold_matched_DOWN_GOslim
transmembrane transporter activity [GO:0022857]	transmembrane transporter activity [GO:0022857]	42/289	334/5915	0.125748502994012	2.57371071006775	6.71014399888309	7.73923416188719e-09	2.44559799515635e-07	2.23215806353378e-07	YDR345C/YHR094C/YLR092W/YLR004C/YHL047C/YOL158C/YHL028W/YIL121W/YGR138C/YOR222W/YGR055W/YPL274W/YHR162W/YGL186C/YLR130C/YBR104W/YOR130C/YKL120W/YHL036W/YHL016C/YER060W-A/YDL198C/YML123C/YLL061W/YEL065W/YJL212C/YHL040C/YOR192C/YLL052C/YKL175W/YLR237W/YDR046C/YMR058W/YMR301C/YPL058C/YHR092C/YLL055W/YLR034C/YBR294W/YAL067C/YBR085W/YER145C	42	threshold_matched_DOWN_GOslim
vitamin metabolic process [GO:0006766]	vitamin metabolic process [GO:0006766]	14/289	45/5915	0.311111111111111	6.36755094194541	8.19130503211538	1.37137342234449e-08	3.61128334550715e-07	3.2961080501964e-07	YGR144W/YPR121W/YBR092C/YBR256C/YMR096W/YGR267C/YPL214C/YOL055C/YOL143C/YEL029C/YMR095C/YHR063C/YOR143C/YPL258C	14	threshold_matched_DOWN_GOslim
transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	31/289	253/5915	0.122529644268775	2.5078299164353	5.55542643976966	1.50904152807411e-06	3.21938499048019e-05	2.93841268285001e-05	YDR345C/YHR094C/YLR092W/YLR004C/YIR034C/YIL121W/YGR055W/YHR162W/YLR130C/YBR104W/YOR130C/YKL120W/YHL036W/YER060W-A/YDL198C/YML123C/YEL065W/YOR192C/YLL052C/YLR237W/YDR046C/YMR058W/YMR301C/YER024W/YHR092C/YBR294W/YAL067C/YBR085W/YER145C/YMR018W/YLR136C	31	threshold_matched_DOWN_GOslim
monoatomic ion transport [GO:0006811]	monoatomic ion transport [GO:0006811]	17/289	92/5915	0.184782608695652	3.78196930946292	6.09484367150633	1.63006834961022e-06	3.21938499048019e-05	2.93841268285001e-05	YHL047C/YOL158C/YIL121W/YLR130C/YML123C/YEL065W/YHL040C/YKL175W/YMR058W/YMR301C/YLR034C/YKL220C/YBR085W/YER145C/YOR383C/YOR382W/YLR136C	17	threshold_matched_DOWN_GOslim
plasma membrane [GO:0005886]	plasma membrane [GO:0005886]	38/289	379/5915	0.100263852242744	2.0521131004008	4.79814877694374	1.3370347972495e-05	0.000234723886628245	0.000214238324237639	YDR345C/YHR094C/YLR092W/YER091C/YOL158C/YIL121W/YGR138C/YOR047C/YLR452C/YGR055W/YLR058C/YPL274W/YLR303W/YGL186C/YLR130C/YDR158W/YKL178C/YHL016C/YER060W-A/YML123C/YLL061W/YCL027W/YEL017C-A/YJL212C/YDR309C/YHL040C/YLL052C/YLR237W/YMR058W/YPL058C/YHR092C/YDR033W/YMR120C/YHL044W/YBR294W/YAL067C/YKL220C/YER145C	38	threshold_matched_DOWN_GOslim
oxidoreductase activity [GO:0016491]	oxidoreductase activity [GO:0016491]	31/289	285/5915	0.108771929824561	2.2262490135373	4.80879896132087	1.82441183379276e-05	0.000288257069739257	0.000263099390768009	YJR137C/YFR030W/YPR167C/YIL074C/YER069W/YIR034C/YMR189W/YBR213W/YEL071W/YGL157W/YGL125W/YDR158W/YGR204W/YDR541C/YDL066W/YCL030C/YKL216W/YNL331C/YBR145W/YOR384W/YMR058W/YHR176W/YLR364W/YER073W/YHR063C/YJR139C/YER042W/YKL220C/YPL275W/YOR388C/YHR216W	31	threshold_matched_DOWN_GOslim
biosynthetic process [GO:0009058]	biosynthetic process [GO:0009058]	84/289	1135/5915	0.0740088105726872	1.51474780116763	4.3718796706795	2.09923038233119e-05	0.000301525818553026	0.00027521010754007	YGR144W/YJR010W/YLR134W/YKL001C/YJR137C/YPR167C/YNL277W/YER091C/YKR069W/YPR121W/YBR092C/YIL074C/YGL184C/YHR018C/YAL012W/YLR180W/YJL088W/YOL058W/YMR062C/YER069W/YIR034C/YER052C/YBR213W/YOR184W/YKL211C/YEL071W/YOL064C/YOR047C/YDL059C/YER055C/YGR155W/YLR058C/YJL060W/YNL104C/YGL009C/YLR303W/YJR109C/YDR354W/YGL125W/YLR420W/YOR303W/YOR130C/YDR158W/YBR256C/YGR204W/YMR096W/YOL140W/YDR502C/YGR267C/YJL101C/YKL201C/YPL188W/YHR208W/YDL131W/YIL116W/YGL026C/YPL214C/YPR145W/YDL066W/YCL030C/YJL071W/YGL202W/YKL216W/YOL055C/YOL143C/YEL029C/YMR095C/YIL009C-A/YFR025C/YOR337W/YBR248C/YJR130C/YKL127W/YER073W/YHR063C/YOR143C/YJR139C/YDL182W/YMR120C/YPL258C/YOR202W/YGR157W/YDR437W/YHR216W	84	threshold_matched_DOWN_GOslim
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	10/289	45/5915	0.222222222222222	4.54825067281815	5.41490968708494	4.61042745606062e-05	0.000607039615047982	0.000554060141649391	YJL060W/YIL164C/YLR420W/YGR204W/YGR267C/YCL030C/YOL055C/YMR095C/YBR248C/YMR120C	10	threshold_matched_DOWN_GOslim
nucleobase-containing small molecule metabolic process [GO:0055086]	nucleobase-containing small molecule metabolic process [GO:0055086]	23/289	203/5915	0.113300492610837	2.31893568786541	4.33378394867591	0.00012427564929673	0.0015104271222218	0.00137860436871676	YJR010W/YKL001C/YER091C/YLR180W/YOR184W/YOR047C/YER055C/YJL060W/YLR420W/YGL224C/YGR204W/YPL188W/YIL116W/YCL030C/YKL216W/YER037W/YFR025C/YBR248C/YKL127W/YHR063C/YMR120C/YOR202W/YHR216W	23	threshold_matched_DOWN_GOslim
ion binding [GO:0043167]	ion binding [GO:0043167]	56/289	726/5915	0.0771349862258953	1.57873163849886	3.77305744912776	0.000258342272422379	0.00291557707448114	0.0026611196482606	YGR144W/YDR261C-D/YER091C/YJL213W/YNL284C-B/YEL071W/YMR045C/YNL104C/YDR253C/YLR130C/YDL170W/YLR420W/YBR240C/YLR227W-B/YJR029W/YGR267C/YJR027W/YDL131W/YDR210C-D/YDR126W/YGL248W/YDR098C-B/YML123C/YCL030C/YGL209W/YER028C/YDR309C/YOR337W/YLL062C/YAL044C/YPR158C-D/YBR145W/YGR027W-B/YKL175W/YOR387C/YDL182W/YJL089W/YNL054W-B/YER160C/YDR365W-B/YFL002W-A/YGL089C/YER138C/YOL154W/YBR012W-B/YGR288W/YOR192C-B/YDR261W-B/YBL100W-B/YPR137C-B/YML045W/YGR161C-D/YLR136C/YPR158W-B/YBL005W-B/YMR050C	56	threshold_matched_DOWN_GOslim
transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]	transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]	8/289	43/5915	0.186046511627907	3.80783777259194	4.18796394411363	0.000957104394982949	0.0100814996271537	0.00920163523597642	YLR180W/YLR303W/YBR256C/YDR502C/YPL214C/YOL143C/YGR154C/YJR130C	8	threshold_matched_DOWN_GOslim
cell wall [GO:0005618]	cell wall [GO:0005618]	12/289	91/5915	0.131868131868132	2.69896193771626	3.70154795264629	0.00144957865399528	0.0134725545488973	0.0122967353311055	YJR004C/YNR044W/YHR143W/YDR261C/YGL028C/YJR150C/YNL066W/YEL040W/YLR042C/YOL154W/YOR383C/YOR382W	12	threshold_matched_DOWN_GOslim
external encapsulating structure [GO:0030312]	external encapsulating structure [GO:0030312]	12/289	91/5915	0.131868131868132	2.69896193771626	3.70154795264629	0.00144957865399528	0.0134725545488973	0.0122967353311055	YJR004C/YNR044W/YHR143W/YDR261C/YGL028C/YJR150C/YNL066W/YEL040W/YLR042C/YOL154W/YOR383C/YOR382W	12	threshold_matched_DOWN_GOslim
lyase activity [GO:0016829]	lyase activity [GO:0016829]	12/289	94/5915	0.127659574468085	2.61282485459766	3.57225170568808	0.00192519899661688	0.0168989689703037	0.0154241089202639	YLR134W/YGL184C/YHR018C/YAL012W/YBR213W/YKL211C/YGR155W/YGL009C/YLR303W/YMR096W/YGL026C/YOR202W	12	threshold_matched_DOWN_GOslim
vacuole [GO:0005773]	vacuole [GO:0005773]	24/289	276/5915	0.0869565217391304	1.77975026327667	3.00675984300927	0.00400444257863318	0.0333001014433707	0.0303938300982131	YJR137C/YHL047C/YOL158C/YGR055W/YJR004C/YGL186C/YHR143W/YHL036W/YER060W-A/YML123C/YEL065W/YHL040C/YOR192C/YMR058W/YNL279W/YGL089C/YLR042C/YKL220C/YOL154W/YGR295C/YCR101C/YOR383C/YOR382W/YLR461W	24	threshold_matched_DOWN_GOslim
